timestamp,Price,Return,MarketDate,UpdatedAt
2025-11-28 19:48:26.302016,886.1,-0.0001692524682651575,2025-11-28,2025-11-28 19:48:26
2025-11-28 19:51:25.188227,886.26,0.00018056652747988622,2025-11-28,2025-11-28 19:51:25
2025-11-28 19:54:24.590622,885.86,-0.0004513348227381808,2025-11-28,2025-11-28 19:54:24
2025-11-28 19:57:28.836421,885.9,4.5153861784053007e-05,2025-11-28,2025-11-28 19:57:28
2025-11-28 20:00:25.442285,885.94,4.51518230049075e-05,2025-11-28,2025-11-28 20:00:25
2025-11-28 20:03:24.675392,886.31,0.0004176355057903258,2025-11-28,2025-11-28 20:03:24
2025-11-28 20:06:25.785553,886.96,0.0007333777120872575,2025-11-28,2025-11-28 20:06:25
2025-11-28 21:25:31.116722,887.2,0.00027058717416794664,2025-11-28,2025-11-28 21:25:31
2025-11-28 21:28:41.518101,887.4,0.0002254283137961277,2025-11-28,2025-11-28 21:28:41
2025-11-28 21:32:34.345270,887.07,-0.0003718728870857335,2025-11-28,2025-11-28 21:32:34
2025-11-28 22:18:39.409622,885.68,-0.001566956384501883,2025-11-28,2025-11-28 22:18:39
2025-11-28 22:21:55.727591,885.99,0.00035001354891162073,2025-11-28,2025-11-28 22:21:55
2025-11-28 22:24:38.674168,886.21,0.00024830980033629935,2025-11-28,2025-11-28 22:24:38
2025-11-28 22:27:38.980631,885.64,-0.0006431884090678519,2025-11-28,2025-11-28 22:27:38
2025-11-28 22:30:38.856792,885.32,-0.0003613206268912039,2025-11-28,2025-11-28 22:30:38
2025-11-28 22:35:45.996926,884.09,-0.0013893281525324541,2025-11-28,2025-11-28 22:35:45
2025-11-28 22:37:58.400453,884.26,0.000192288115463235,2025-11-28,2025-11-28 22:37:58
2025-11-28 22:41:20.661847,884.85,0.0006672245719585579,2025-11-28,2025-11-28 22:41:20
2025-11-28 22:43:39.554160,885.19,0.0003842459173870605,2025-11-28,2025-11-28 22:43:39
2025-11-28 22:45:53.964367,885.23,4.518803872621824e-05,2025-11-28,2025-11-28 22:45:53
2025-11-28 22:48:56.052174,884.83,-0.00045185996859575805,2025-11-28,2025-11-28 22:48:56
2025-11-28 22:58:37.268845,884.64,-0.00021473051320597403,2025-11-28,2025-11-28 22:58:37
2025-11-28 23:01:57.222688,884.44,-0.00022608066558138518,2025-11-28,2025-11-28 23:01:57
2025-11-28 23:04:39.463571,884.92,0.0005427162950566444,2025-11-28,2025-11-28 23:04:39
2025-11-28 23:07:38.212113,885.0,9.040365230750247e-05,2025-11-28,2025-11-28 23:07:38
2025-11-28 23:10:37.460838,884.09,-0.0010282485875705571,2025-11-28,2025-11-28 23:10:37
2025-11-28 23:13:37.110167,883.46,-0.0007125971337759163,2025-11-28,2025-11-28 23:13:37
2025-11-28 23:16:37.417519,883.71,0.00028297828990564433,2025-11-28,2025-11-28 23:16:37
